id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed
1525,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,none,none,smoke-15 min,0,16,white,24,16,125,4,
1526,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_80°C_5 min,none,none,0,16,white,24,16,125,3,
1527,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_80°C_10 min,none,none,0,16,white,24,16,125,6,
1528,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_110°C_5 min,none,none,0,16,white,24,16,125,6,
1529,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_110°C_10 min,none,none,0,16,white,24,16,125,0,
1530,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_150°C_5 min,none,none,0,16,white,24,16,125,0,
1531,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1007/s11258-008-9532-9,nd,Montpellier,France,FR,43.64086,3.883447,10000,stored_room conditions_7 months,paper,80,heat_150°C_10 min,none,none,0,16,white,24,16,125,0,
1056,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/j.1526-100X.2011.00816.x,2005,"Semillas Silvestres, S.A",Spain,ES,37.891683,-4.831835,5.00E+05,stored_purchased,paper,32,none,none,none,0,16,white,25,18,100,90,
2011,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,nd,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,5,5,100,78,
2019,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,10,10,100,82,
2027,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,15,5,100,86,
2035,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,15,15,100,84,
2043,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,20,10,100,84,
2051,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,20,20,100,74,
2059,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,25,15,100,59,
2068,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,25,25,100,54,
2076,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,"cleaning_Small quantities and/or small-seeded species were cleaned by hand, rubbing the seed heads against metal sieves and then sifting to remove inert material. Large quantities were cleaned using a stationary threshing machine (Wintersteiger LD 350) at 500 rpm with a 3 9 9 mm concave metal basket, followed by separation with a winnower (Seed Processing Holland type 4111.10.00.2)",0,12,white,30,20,100,56,
2084,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,stored_22°C;20%RH_10 month,paper,70,none,none,none,0,12,white,20,10,100,89,
2092,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,0,12,white,20,10,100,94,
2094,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.1,12,white,20,10,100,98,
2096,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.2,12,white,20,10,100,92,
2097,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.3,12,white,20,10,100,87,
2099,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.4,12,white,20,10,100,55,
2102,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.6,12,white,20,10,100,90,
2104,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-0.8,12,white,20,10,100,59,
2105,Anthyllis vulneraria,Anthyllis vulneraria,Anthyllis vulneraria,,,,10.1111/plb.12848,2015,Spanish provinces of Cordoba and Jaen,Spain,ES,37.88361,-4.328333,1.00E+05,fresh_22°C;20%RH_27 days,paper,70,none,none,none,-1,12,white,20,10,100,14,
1451,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_22°C,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,109,
1452,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,116,
1453,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,34,
1454,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_0 days_5°C,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,2,
1455,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,103,
1456,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,106,
1457,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,4,
1458,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_0 days_5°C,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,4,
1459,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2009,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,119,
1460,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2010,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,112,
1461,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2011,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,96,
1462,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2012,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,18,
1463,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,94,
1464,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,102,
1465,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,2,
1466,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_40 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,2,
1467,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,107,
1468,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,120,
1469,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,113,
1470,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,0,
1471,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,74,
1472,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,84,
1473,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,0,
1474,Arbutus andrachne,Arbutus andrachne,Arbutus andrachne,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_11 month,agar,60,none,cold_5°C_60 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,0,
2934,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s13595-014-0395-z,2009,"Coimbra, Central",Portugal,PT,40.23333333,-8.65,5.00E+05,stored_room conditions;6-8%RH_2-3 months,other,98,none,cold_4€“ 5 °C and in the dark for 10 weeks_ low moisture conditions (LM),soaked for 24 h,0,16,white,20,20,150,3,
2935,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s13595-014-0395-z,2009,"Coimbra, Central",Portugal,PT,40.23333333,-8.65,5.00E+05,stored_room conditions;6-8%RH_2-3 months,other,98,none,cold_4€“ 5 °C and in the dark for 10 weeks_ low moisture conditions (LM),soaked for 24 h,0,16,white,20,20,150,7,
2936,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s13595-014-0395-z,2009,"Coimbra, Central",Portugal,PT,40.23333333,-8.65,5.00E+05,stored_room conditions;6-8%RH_2-3 months,other,98,none,cold_4€“ 5 °C and in the dark for 10 weeks_ low moisture conditions (LM),soaked for 24 h,0,16,white,20,20,150,16,
574,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,none,0,12,white,20,7,200,190,
575,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_ClNa=saline solution,0,12,white,20,7,200,188,
576,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,soil=unheated jaral soil,0,12,white,20,7,200,143,
577,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,soil 150 °C=heated jaral soil_10 min,0,12,white,20,7,200,174,
578,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_C100=100 g/l cool aqueous extract,0,12,white,20,7,200,183,
579,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_C50= 50 g/l cool aqueous extract,0,12,white,20,7,200,185,
580,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_H100=100 g/l hot aqueous extract,0,12,white,20,7,200,175,
581,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Sierra del Relumbrar, Alcaraz (Albacete)",Spain,ES,38.62436223,-2.713643836,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,watering_H50=50 g/l hot aqueous extract,0,12,white,20,7,200,182,
2663,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.1007/s11258-005-9071-6,2001,"Despeñaperros, Viso del Marquez (Ciudad Real)",Spain,ES,38.52232551,-3.56353575,1.00E+05,stored_in situ_20°C_1-2 years,paper,60,mechanical_sandpaper,none,none,0,12,white,20,7,200,155,
1475,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,10,10,125,115,
1476,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,15,15,125,107,
1477,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_5°C_0 days,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,20,20,125,1,
1478,Arbutus unedo,Arbutus unedo,Arbutus unedo,,,,10.21273/hortsci.48.3.347,2008,Mount Parnitha,Greece,GR,38.13333333,23.78333333,10000,stored_25°C;30%RH_3 month,agar,60,none,cold_0 days_5°C,"surface-sterilised with 20% (v/v) commercial bleach (4.6% w/v sodium hypochlorite) for 10 min, rinsed four times (3 min each) with sterile distilled water",0,16,white,25,25,125,0,
